"","gem","plz","ort","leistung","inbetriebnahme","eiccode","bnetznr","anlagenschluessel","menge_kwh"
"1128",723306214,54611,"Hallschlag",1000,2000-11-01,"11YR00000003039P",10003764,"E31238010000030212000001165350625",1376621
"1129",723306214,54611,"Hallschlag",1000,2000-12-01,"11YR00000003039P",10003764,"E31238010000030212000001165350626",1510331
"1130",723306214,54611,"Hallschlag",1500,2000-12-16,"11YR00000003039P",10003764,"E31238010000030212000001165350627",2089021
"1131",723306214,54611,"Hallschlag",1500,2000-12-18,"11YR00000003039P",10003764,"E31238010000030212000001165350628",2089021
"1132",723306214,54611,"Hallschlag",1500,2000-12-20,"11YR00000003039P",10003764,"E31238010000030212000001165350629",2089021
"1133",723306214,54611,"Hallschlag",1500,2000-12-21,"11YR00000003039P",10003764,"E31238010000030212000001165350630",2089021
"1134",723306214,54611,"Hallschlag",1500,2000-12-21,"11YR00000003039P",10003764,"E31238010000030212000001165350631",2089021
"1135",723306214,54611,"Hallschlag",1500,2000-12-21,"11YR00000003039P",10003764,"E31238010000030212000001165350632",2089021
"1136",723306214,54611,"Hallschlag",1500,2000-12-28,"11YR00000003039P",10003764,"E31238010000030212000001165350633",2089021
"1137",723306214,54611,"Hallschlag",1500,2000-12-28,"11YR00000003039P",10003764,"E31238010000030212000001165350634",2089021
"1138",723306214,54611,"Hallschlag",1500,2000-12-29,"11YR00000003039P",10003764,"E31238010000030212000001165350635",2089021
"1139",723306214,54611,"Hallschlag",1000,2001-09-11,"11YR00000003039P",10003764,"E31238010000030212000001165350636",1376621
"1140",723306214,54611,"Hallschlag",1500,2002-08-19,"11YR00000003039P",10003764,"E31238010000030212000001165350637",2370562
"1141",723306214,54611,"Hallschlag",1500,2002-08-19,"11YR00000003039P",10003764,"E31238010000030212000001165350638",2367418
"1142",723306214,54611,"Hallschlag",1500,2002-08-20,"11YR00000003039P",10003764,"E31238010000030212000001165350639",2370562
"1143",723306214,54611,"Hallschlag",1800,2004-04-08,"11YR00000003039P",10003764,"E31238010000030212000001165350640",2370562
"1144",723306214,54611,"Hallschlag",1800,2004-04-22,"11YR00000003039P",10003764,"E31238010000030212000001165350641",2370562
"1145",723306237,54611,"Scheid",1500,1997-12-23,"11YR00000003039P",10003764,"E31238010000030212000001174009128",1333306
"1146",723306237,54611,"Scheid",600,1999-04-21,"11YR00000003039P",10003764,"E31238010000030212000001174009131",757291
"1147",723206327,54614,"Winringen",500,1998-01-01,"11YR00000003039P",10003764,"E31238010000030212000001384101214",737035
"1148",723206327,54614,"Winringen",500,1998-01-01,"11YR00000003039P",10003764,"E31238010000030212000001384118673",737035
"1149",723206327,54614,"Winringen",600,1999-01-01,"11YR00000003039P",10003764,"E31238010000030212000001384118675",867746
"1150",723206327,54614,"Winringen",1500,2001-01-01,"11YR00000003039P",10003764,"E31238010000030212000001384118676",2784875
"1151",723201234,54617,"Harspelt",250,1994-11-01,"11YR00000003039P",10003764,"E31238010000030212000001442711726",256802
"1152",723206231,54597,"Habscheid",600,2002-08-06,"11YR00000003039P",10003764,"E31238010000030212000001534400517",775122
"1153",723206231,54597,"Habscheid",500,1998-03-16,"11YR00000003039P",10003764,"E31238010000030212000001534400518",658363
"1154",723206231,54597,"Habscheid",600,1999-12-01,"11YR00000003039P",10003764,"E31238010000030212000001534456471",775122
"1155",723206231,54597,"Habscheid",600,1999-11-30,"11YR00000003039P",10003764,"E31238010000030212000001534456473",775122
"1156",723304242,56767,"Uersfeld",1000,2000-12-19,"11YR00000003039P",10003764,"E31238010000030212000002017518048",621120
"1157",723304224,56767,"Lirstal",1000,2000-09-01,"11YR00000003039P",10003764,"E31238010000030212000002108801238",1121004
"1158",723304224,56767,"Lirstal",1000,2000-09-01,"11YR00000003039P",10003764,"E31238010000030212000002108818056",1121018
"1159",713104211,56745,"Weibern",110,1994-04-14,"11YR00000003039P",10003764,"E31238010000040311000003033209143",110542
"1160",713502075,56754,"Roes",600,1996-08-20,"11YR00000003039P",10003764,"E31238010000050311000000236501176",686649
"1161",713502075,56754,"Roes",600,1996-08-20,"11YR00000003039P",10003764,"E31238010000050311000000236518006",686649
"1162",713502075,56754,"Roes",600,1996-08-20,"11YR00000003039P",10003764,"E31238010000050311000000236518007",686649
"1163",713502075,56754,"Roes",600,1996-08-20,"11YR00000003039P",10003764,"E31238010000050311000000236518008",686649
"1164",713502026,56759,"Eppenberg",500,1997-06-19,"11YR00000003039P",10003764,"E31238010000050311000000250509150",737113
"1165",713502026,56759,"Eppenberg",500,1997-06-19,"11YR00000003039P",10003764,"E31238010000050311000000250518050",737113
"1166",723304224,56767,"Lirstal",1500,2001-02-15,"11YR00000003039P",10003764,"E31238010000070120000000018809145",1635177
"1167",723200018,54634,"Bitburg",2500,2001-11-09,"11YR00000003039P",10003764,"E3123801V000000000000000719614944",1747446
"1168",723200018,54634,"Bitburg",2500,2001-08-25,"11YR00000003039P",10003764,"E3123801V000000000000000719641320",1945654
"1169",723200018,54634,"Bitburg",2500,2001-09-01,"11YR00000003039P",10003764,"E3123801V000000000000000719641323",1945654
"1170",723200018,54634,"Bitburg",1500,2001-06-07,"11YR00000003039P",10003764,"E3123801V000000000000000719641325",1421877
"1171",723200018,54634,"Bitburg",1500,2001-06-21,"11YR00000003039P",10003764,"E3123801V000000000000000719641327",1421877
"1172",723200018,54634,"Bitburg",1500,2001-06-27,"11YR00000003039P",10003764,"E3123801V000000000000000719641328",1421877
"1173",723200018,54634,"Bitburg",1500,2001-06-14,"11YR00000003039P",10003764,"E3123801V000000000000000719641330",1421877
"1174",723200018,54634,"Bitburg",1500,2001-06-20,"11YR00000003039P",10003764,"E3123801V000000000000000719641331",1421877
"1175",723200018,54634,"Bitburg",1500,2001-07-10,"11YR00000003039P",10003764,"E3123801V000000000000000719641333",1421928
"1176",723200018,54634,"Bitburg",1500,2001-09-11,"11YR00000003039P",10003764,"E3123801V000000000000000719641335",1421875
"1177",723200018,54634,"Bitburg",1500,2002-07-16,"11YR00000003039P",10003764,"E3123801V000000000000000719644618",1421875
"1178",723504044,54317,"Herl",2000,2004-12-24,"11YR00000003039P",10003764,"E3123801V000000000000004229008778",2809452
"1179",723504044,54317,"Herl",2000,2004-12-30,"11YR00000003039P",10003764,"E3123801V000000000000004229018712",2809452
"1180",723504044,54317,"Herl",2000,2005-02-11,"11YR00000003039P",10003764,"E3123801V000000000000004229018713",2809452
"1181",723504044,54317,"Herl",2000,2005-04-11,"11YR00000003039P",10003764,"E3123801V000000000000004229018714",3070915
"1182",723504044,54317,"Herl",2000,2005-06-17,"11YR00000003039P",10003764,"E3123801V000000000000004229018715",3070915
"1183",723504044,54317,"Herl",2000,2005-06-22,"11YR00000003039P",10003764,"E3123801V000000000000004229018716",3070915
"1184",723504044,54317,"Herl",2000,2005-07-07,"11YR00000003039P",10003764,"E3123801V000000000000004229018720",2809452
"1185",723504044,54317,"Herl",2300,2011-03-31,"11YR00000003039P",10003764,"E3123801V000000000000004229019076",3530159
"1186",723504044,54317,"Herl",2000,2005-07-11,"11YR00000003039P",10003764,"E3123801V000000000000004229050945",2809452
"1187",723504044,54317,"Herl",2000,2006-08-11,"11YR00000003039P",10003764,"E3123801V000000000000004229050946",3070915
"1188",723504044,54317,"Herl",2000,2006-08-17,"11YR00000003039P",10003764,"E3123801V000000000000004229050947",3070915
"1189",723504044,54317,"Herl",2000,2006-08-25,"11YR00000003039P",10003764,"E3123801V000000000000004229050948",3070915
"1190",723504044,54317,"Herl",2000,2009-04-29,"11YR00000003039P",10003764,"E3123801V000000000000004229050949",3070915
"1191",723504044,54317,"Herl",2000,2006-08-31,"11YR00000003039P",10003764,"E3123801V000000000000004229050950",3070915
"1192",723504044,54317,"Herl",2000,2006-09-12,"11YR00000003039P",10003764,"E3123801V000000000000004229050951",3070915
"1193",723504044,54317,"Herl",2000,2006-09-26,"11YR00000003039P",10003764,"E3123801V000000000000004229050952",3070915
"1194",723504141,54320,"Waldrach",2000,2010-08-28,"11YR00000003039P",10003764,"E3123801V000000000000012802802672",4757099
"1195",723507501,54298,"Welschbillig",2000,2010-09-29,"11YR00000003039P",10003764,"E3123801V000000000000014048818303",3458648
"1196",723201221,54597,"Euscheid",2300,2010-12-22,"11YR00000003039P",10003764,"E3123801V000000000000014205917783",3332089
"1197",723201221,54597,"Euscheid",2300,2010-12-22,"11YR00000003039P",10003764,"E3123801V000000000000014205919207",3332089
"1198",723507501,54298,"Welschbillig",2000,2011-06-16,"11YR00000003039P",10003764,"E3123801V000000000000015729530067",3458648
"1199",714004067,55481,"Kirchberg",3000,2012-12-29,"11YR00000003039P",10003764,"E3123801V000000000000020823865724",5108322
"1200",714008144,55469,"Simmern",3370,2013-02-14,"11YR00000003039P",10003764,"E3123801V000000000000021528569787",5211177
"1201",714008144,55469,"Simmern",3370,2013-02-27,"11YR00000003039P",10003764,"E3123801V000000000000021528569943",5211177
"1202",714008144,55469,"Simmern",3370,2012-12-29,"11YR00000003039P",10003764,"E3123801V000000000000021528569944",5211177
"1203",714008144,55469,"Simmern",3370,2012-12-14,"11YR00000003039P",10003764,"E3123801V000000000000021528569945",5211177
"1204",714008144,55469,"Simmern",3370,2013-03-08,"11YR00000003039P",10003764,"E3123801V000000000000021528569946",5211177
"1205",714008144,55469,"Simmern",2400,2014-05-08,"11YR00000003039P",10003764,"E3123801V000000000000021528691907",5526318
"1206",714008144,55469,"Simmern",2400,2014-05-09,"11YR00000003039P",10003764,"E3123801V000000000000021528692652",5526318
"1207",714008144,55469,"Simmern",3200,2014-07-04,"11YR00000003039P",10003764,"E3123801V000000000000021528693398",6329138
"1208",733105030,55599,"Gau-Bickelheim",2400,2012-12-17,"11YR00000003039P",10003764,"E3123801V000000000000027431668469",1922054
"1209",733106068,55578,"Wallertheim",2400,2013-02-14,"11YR00000003039P",10003764,"E3123801V000000000000027431875539",320881
"1210",733105030,55599,"Gau-Bickelheim",2400,2012-12-29,"11YR00000003039P",10003764,"E3123801V000000000000027432168516",1259802
"1211",733106068,55578,"Wallertheim",2400,2013-04-29,"11YR00000003039P",10003764,"E3123801V000000000000027432275555",1324869
"1212",733105030,55599,"Gau-Bickelheim",2400,2013-02-14,"11YR00000003039P",10003764,"E3123801V000000000000027432370736",2430759
"1213",733106068,55578,"Wallertheim",2400,2013-04-29,"11YR00000003039P",10003764,"E3123801V000000000000027432475565",1610362
"1214",733105030,55599,"Gau-Bickelheim",2400,2012-12-12,"11YR00000003039P",10003764,"E3123801V000000000000027432768487",2525628
"1215",733105030,55599,"Gau-Bickelheim",2400,2013-03-04,"11YR00000003039P",10003764,"E3123801V000000000000027432877495",1837500
"1216",733106068,55578,"Wallertheim",2400,2013-04-11,"11YR00000003039P",10003764,"E3123801V000000000000027432975571",1155170
"1217",733307078,67823,"Unkenbach",3370,2013-01-17,"11YR00000003039P",10003764,"E3123801V000000000000027838466394",5151581
"1218",733307078,67823,"Unkenbach",3370,2012-12-30,"11YR00000003039P",10003764,"E3123801V000000000000027838566396",5587827
"1219",733307078,67823,"Unkenbach",3370,2012-12-21,"11YR00000003039P",10003764,"E3123801V000000000000027838666397",5630099
"1220",733105030,55599,"Gau-Bickelheim",2400,2013-06-15,"11YR00000003039P",10003764,"E3123801V000000000000030433478799",471288
"1221",714003204,56869,"Mastershausen",2300,2013-08-16,"11YR00000003039P",10003764,"E3123801V000000000000031195976466",4233373
"1222",714003204,56869,"Mastershausen",2300,2013-08-24,"11YR00000003039P",10003764,"E3123801V000000000000031195976467",4233373
"1223",714003204,56869,"Mastershausen",2300,2013-08-30,"11YR00000003039P",10003764,"E3123801V000000000000031195976468",4233373
"1224",714003204,56869,"Mastershausen",2300,2013-09-02,"11YR00000003039P",10003764,"E3123801V000000000000031195976470",4233373
"1225",714003204,56869,"Mastershausen",2300,2013-09-03,"11YR00000003039P",10003764,"E3123801V000000000000031195976471",3339418
"1226",714003204,56869,"Mastershausen",2300,2013-08-19,"11YR00000003039P",10003764,"E3123801V000000000000031195976472",3339418
"1227",714003204,56869,"Mastershausen",2300,2013-08-26,"11YR00000003039P",10003764,"E3123801V000000000000031195976474",3339418
"1228",714003204,56869,"Mastershausen",2300,2013-09-12,"11YR00000003039P",10003764,"E3123801V000000000000031195984899",3968473
"1229",714003204,56869,"Mastershausen",2300,2013-09-12,"11YR00000003039P",10003764,"E3123801V000000000000031195984900",3968473
"1230",714003204,56869,"Mastershausen",3050,2014-09-03,"11YR00000003039P",10003764,"E3123801V000000000000031196276455",6077181
"1231",714003204,56869,"Mastershausen",3050,2014-10-09,"11YR00000003039P",10003764,"E3123801V000000000000031196276457",6077181
"1232",714003204,56869,"Mastershausen",3050,2014-10-21,"11YR00000003039P",10003764,"E3123801V000000000000031196276461",6077181
"1233",714003204,56869,"Mastershausen",3050,2014-10-31,"11YR00000003039P",10003764,"E3123801V000000000000031196276462",6077181
"1234",733901063,55413,"Weiler bei Bingen",3050,2014-07-07,"11YR00000003039P",10003764,"E3123801V000000000000032193293498",8337302
"1235",733901063,55413,"Weiler bei Bingen",3050,2014-07-30,"11YR00000003039P",10003764,"E3123801V000000000000032193294368",8337302
"1236",733901063,55413,"Weiler",3050,2014-06-24,"11YR00000003039P",10003764,"E3123801V000000000000032193393403",9573437
"1237",733901063,55413,"Weiler",3050,2014-07-18,"11YR00000003039P",10003764,"E3123801V000000000000032193394121",9573437
"1238",733901063,55413,"Weiler",3050,2014-07-19,"11YR00000003039P",10003764,"E3123801V000000000000032193394124",9573437
"1239",733901063,55413,"Weiler",3050,2014-07-30,"11YR00000003039P",10003764,"E3123801V000000000000032193394372",9573437
"1240",733901063,55413,"Weiler bei Bingen",3050,2013-10-23,"11YR00000003039P",10003764,"E3123801V000000000000032193400851",8922424
"1241",733901063,55413,"Weiler bei Bingen",3050,2013-10-14,"11YR00000003039P",10003764,"E3123801V000000000000032193483982",8922424
"1242",733100003,55232,"Alzey",3075,2013-12-30,"11YR00000003039P",10003764,"E3123801V000000000000032519687348",7091736
"1243",733101043,55237,"Lonsheim",3075,2013-12-30,"11YR00000003039P",10003764,"E3123801V000000000000032519687351",6594009
"1244",733101043,55237,"Lonsheim",3075,2014-01-21,"11YR00000003039P",10003764,"E3123801V000000000000032519689461",6594009
"1245",733101043,55237,"Lonsheim",3075,2014-01-23,"11YR00000003039P",10003764,"E3123801V000000000000032519689463",6594009
"1246",733101043,55237,"Lonsheim",3075,2014-02-11,"11YR00000003039P",10003764,"E3123801V000000000000032519689465",6594009
"1247",733101043,55237,"Lonsheim",3075,2013-12-30,"11YR00000003039P",10003764,"E3123801V000000000000032519787770",6594009
"1248",733100003,55232,"Alzey",3075,2014-01-31,"11YR00000003039P",10003764,"E3123801V000000000000032519789456",7091736
"1249",733100003,55232,"Alzey",3075,2014-03-03,"11YR00000003039P",10003764,"E3123801V000000000000032519789458",7091736
"1250",733100003,55232,"Alzey",3075,2014-02-26,"11YR00000003039P",10003764,"E3123801V000000000000032519789459",7091736
"1251",713310065,55590,"Meisenheim",2530,2013-12-20,"11YR00000003039P",10003764,"E3123801V000000000000033790450822",5321490
"1252",713310065,55590,"Meisenheim",2530,2014-01-29,"11YR00000003039P",10003764,"E3123801V000000000000033790488659",5321490
"1253",713310065,55590,"Meisenheim",2530,2013-12-20,"11YR00000003039P",10003764,"E3123801V000000000000033790488660",5321490
"1254",713310065,55590,"Meisenheim",2530,2013-12-14,"11YR00000003039P",10003764,"E3123801V000000000000033790488662",5321490
"1255",713310065,55590,"Meisenheim",2530,2014-03-08,"11YR00000003039P",10003764,"E3123801V000000000000033790489272",5321490
"1256",713310065,55590,"Meisenheim",2530,2014-02-28,"11YR00000003039P",10003764,"E3123801V000000000000033790489273",5321490
"1257",713310065,55590,"Meisenheim",2530,2014-01-27,"11YR00000003039P",10003764,"E3123801V000000000000033790588672",5297175
"1258",713310065,55590,"Meisenheim",2530,2014-02-15,"11YR00000003039P",10003764,"E3123801V000000000000033790588673",5297175
"1259",713310065,55590,"Meisenheim",2530,2013-12-29,"11YR00000003039P",10003764,"E3123801V000000000000033790588674",5297175
"1260",713310065,55590,"Meisenheim",2530,2013-12-11,"11YR00000003039P",10003764,"E3123801V000000000000033790688666",5321490
"1261",713310065,55590,"Meisenheim",2530,2014-02-12,"11YR00000003039P",10003764,"E3123801V000000000000033790988668",5297175
"1262",713310065,55590,"Meisenheim",2530,2014-02-28,"11YR00000003039P",10003764,"E3123801V000000000000033790988976",5297175
"1263",713310065,55590,"Meisenheim",2530,2014-03-09,"11YR00000003039P",10003764,"E3123801V000000000000033790989274",5297175
"1264",713310065,55590,"Meisenheim",2530,2014-03-08,"11YR00000003039P",10003764,"E3123801V000000000000033790989275",5297175
"1265",733901045,55413,"Oberheimbach",2530,2014-11-21,"11YR00000003039P",10003764,"E3123801V000000000000038295395669",6928471
"1266",733901045,55413,"Oberheimbach",2530,2014-11-14,"11YR00000003039P",10003764,"E3123801V000000000000038295395670",6928471
"1267",733907201,67585,"Dorn-Dürkheim",3370,2014-12-19,"",10003764,"E3123801V000000000000038849400823",5832008
"1268",733907201,67585,"Dorn-Dürkheim",3370,2015-06-04,"",10003764,"E3123801V000000000000038849406188",5832008
"1269",733907201,67585,"Dorn-Dürkheim",3370,2015-06-04,"",10003764,"E3123801V000000000000038849406189",5832008
"1270",714008037,55494,"Erbach",3170,2015-01-08,"",10003764,"E3123801V000000000000038967375077",7219070
"1271",714008037,55494,"Erbach",3170,2015-01-13,"",10003764,"E3123801V000000000000038967375078",7219070
"1272",714307066,56244,"Schenkelberg",2350,2014-12-22,"",10003764,"E3123801V000000000000039539289325",4131308
"1273",714307066,56244,"Schenkelberg",2350,2014-12-23,"",10003764,"E3123801V000000000000039539289326",4131308
"1274",714307066,56244,"Schenkelberg",2350,2014-12-16,"",10003764,"E3123801V000000000000039539289327",4131307
"1275",714307066,56244,"Schenkelberg",2350,2014-12-22,"",10003764,"E3123801V000000000000039539289328",4131308
"1276",714307066,56244,"Schenkelberg",2350,2014-12-30,"",10003764,"E3123801V000000000000039539289329",4131308
"1277",713310065,55590,"Meisenheim",2530,2015-08-07,"",10003764,"E3123801V000000000000042371404969",6379950
"1278",713310065,55590,"Meisenheim",2530,2015-08-11,"",10003764,"E3123801V000000000000042371404970",6379950
"1279",723101040,54472,"Gornhausen",3050,2015-11-27,"",10003764,"E3123801V000000000000042827604714",9396323
"1280",723101040,54472,"Gornhausen",3050,2015-12-11,"",10003764,"E3123801V000000000000042827604715",9396323
"1281",723101040,54472,"Gornhausen",3050,2015-10-26,"",10003764,"E3123801V000000000000042827704713",9315054
"1282",723101040,54472,"Gornhausen",3050,2015-11-04,"",10003764,"E3123801V000000000000042827707438",9315054
"1283",723101126,54472,"Veldenz",3050,2015-12-21,"",10003764,"E3123801V000000000000042827805112",7751096
"1284",723101126,54472,"Veldenz",3050,2015-11-13,"",10003764,"E3123801V000000000000042827839389",7751096
"1285",713401074,55776,"Rückweiler",1250,2002-12-20,"11YR00000003039P",10003764,"E31280100000000000000000174201515",1950842
"1286",713401074,55776,"Rückweiler",1250,2002-12-21,"11YR00000003039P",10003764,"E31280100000000000000000174222341",1950842
"1287",713401051,55779,"Leitzweiler",1500,2003-07-08,"11YR00000003039P",10003764,"E31280100000000000000000216600031",2460840
"1288",713401075,55776,"Ruschberg",1500,2003-06-27,"11YR00000003039P",10003764,"E31280100000000000000000251301517",2590699
"1289",713401075,55776,"Ruschberg",1500,2003-12-02,"11YR00000003039P",10003764,"E31280100000000000000000251301553",2590699
"1290",713401075,55776,"Ruschberg",1500,2003-07-16,"11YR00000003039P",10003764,"E31280100000000000000000251322342",2590699
"1291",713401075,55776,"Ruschberg",1500,2006-03-31,"11YR00000003039P",10003764,"E31280100000000000000000251322857",2619767
"1292",713402020,55765,"Dienstweiler",2000,2004-11-11,"11YR00000003039P",10003764,"E31280100000000000000000331501459",3349326
"1293",713402020,55765,"Dienstweiler",2000,2004-11-12,"11YR00000003039P",10003764,"E31280100000000000000000331513065",3349326
"1294",713402020,55765,"Dienstweiler",2000,2004-10-20,"11YR00000003039P",10003764,"E31280100000000000000000331513066",3349326
"1295",713402020,55765,"Dienstweiler",2000,2004-11-16,"11YR00000003039P",10003764,"E31280100000000000000000331513067",3349326
"1296",713405055,55758,"Mittelreidenbach",1500,2006-09-28,"11YR00000003039P",10003764,"E31280100000000000000000584431564",2750088
"1297",713405055,55758,"Mittelreidenbach",1500,2006-09-29,"11YR00000003039P",10003764,"E31280100000000000000000584431567",2750088
"1298",713401026,55777,"Fohren-Linden",2500,2010-06-15,"11YR00000003039P",10003764,"E31280100000000000000000843959621",3417404
"1299",713402018,55765,"Dambach",500,1995-06-29,"11YR00000003039P",10003764,"E31280100000000340000005110101196",552665
"1300",713402042,55768,"Hoppstädten-Weiersbach",500,1996-12-01,"11YR00000003039P",10003764,"E31280100000000340000005946201197",580806
"1301",713402042,55768,"Hoppstädten-Weiersbach",500,1996-12-01,"11YR00000003039P",10003764,"E31280100000000340000005946222337",580806
"1302",713402042,55768,"Hoppstädten-Weiersbach",500,1996-12-01,"11YR00000003039P",10003764,"E31280100000000340000005946222338",580806
"1303",713401054,55777,"Mettweiler",1500,2000-10-12,"11YR00000003039P",10003764,"E31280100000000340000006639401325",2045664
"1304",713401054,55777,"Mettweiler",1000,2003-05-07,"11YR00000003039P",10003764,"E31280100000000340000006639401420",1698278
"1305",713401054,55777,"Mettweiler",600,2003-05-06,"11YR00000003039P",10003764,"E31280100000000340000006639401421",960733
"1306",713401054,55777,"Mettweiler",500,1996-12-01,"11YR00000003039P",10003764,"E31280100000000340000006640022339",796658
"1307",733100003,55232,"Alzey",3050,2014-06-04,"11YR00000004459Z",10001416,"E31416015500000000000000200200140",6212129
"1308",733100003,55232,"Alzey",3050,2014-06-04,"11YR00000004459Z",10001416,"E31416015500000000000000200200150",6212129
"1309",733100003,55232,"Alzey",3050,2014-06-04,"11YR00000004459Z",10001416,"E31416015500000000000000200200160",6212129
"1310",714111010,56368,"Berghausen",1300,2001-10-25,"11YR00000001715L",10001495,"E31495010000000000060208034400000",1424441
"1311",714107060,56357,"Holzhausen",600,1997-11-01,"11YR00000001715L",10001495,"E31495010000000000060208038900000",599583
"1312",714103061,65558,"Holzheim",600,2000-04-27,"11YR00000001715L",10001495,"E31495010000000000060208039500000",501546
"1313",714111068,56368,"Katzenelnbogen",150,1991-12-29,"11YR00000001715L",10001495,"E31495010000000000060208042700000",92736
"1314",714111117,56370,"Rettert",600,2002-03-12,"11YR00000001715L",10001495,"E31495010000000000060208043100000",887764
"1315",714111011,56370,"Berndroth",3000,2001-09-27,"11YR00000001715L",10001495,"E31495010000000000060208047000000",2975282
"1316",714103038,65558,"Eppenrod",3900,2001-12-17,"11YR00000001715L",10001495,"E31495010000000000060208047600000",4380374
"1317",714111088,56370,"Mittelfischbach",808,2013-12-19,"11YR00000001715L",10001495,"E31495010000000000060235572900000",1079982
"1318",733806013,67259,"Heuchelheim",2300,2013-03-22,"11YR00000002978L",10002954,"E32954010000000000001603200500001",2558961.36
"1319",733100003,55232,"Alzey-Dautenheim",3050,2015-09-24,"",10002954,"E32954010000000000003610170500001",6122895
"1320",733100003,55232,"Alzey-Dautenheim",3050,2015-10-20,"",10002954,"E32954010000000000003610170500002",6122895
"1321",733907066,67587,"Wintersheim",2350,2013-12-16,"11YR00000002978L",10002954,"E32954010000000000003610200900001",4762758
"1322",733100003,55232,"Alzey-Dautenheim",3050,2013-10-15,"11YR00000002978L",10002954,"E32954010000000000003612200200001",6661793.25
"1323",733907024,67583,"Guntersblum",3050,2013-09-23,"11YR00000002978L",10002954,"E32954010000000000003613500500001",5587294
"1324",733907024,67583,"Guntersblum",3050,2013-09-23,"11YR00000002978L",10002954,"E32954010000000000003613500500002",5803505
"1325",733907024,67583,"Guntersblum",3050,2013-09-23,"11YR00000002978L",10002954,"E32954010000000000003613500500003",5925121
"1326",733907024,67583,"Guntersblum",3050,2013-09-23,"11YR00000002978L",10002954,"E32954010000000000003613500500004",5381206
"1327",733907024,67583,"Guntersblum",3050,2014-09-23,"11YR00000002978L",10002954,"E32954010000000000003613500500005",6235212
"1328",733907024,67583,"Guntersblum",3050,2014-09-26,"11YR00000002978L",10002954,"E32954010000000000003613500500006",6166658
"1329",733101026,55234,"Framersheim",3370,2013-08-03,"11YR00000002978L",10002954,"E32954010000000000003614601100001",7113516.77
"1330",733101026,55234,"Framersheim",3370,2013-08-13,"11YR00000002978L",10002954,"E32954010000000000003614601100002",7389415.96
"1331",733307083,67822,"Winterborn",2500,2012-01-18,"11YR00000002978L",10002954,"E32954010000000000003615001015600",5127793.2
"1332",733107039,55234,"Hangen-Weisheim",3000,2015-12-11,"",10002954,"E32954010000000000003615500200001",7390449
"1333",733908021,55457,"Gensingen",800,2015-12-24,"",10002954,"E32954010000000000003615925000001",687174.5
"1334",733908021,55457,"Gensingen",800,2015-12-24,"",10002954,"E32954010000000000003615925000002",687174.5
"1335",733908021,55457,"Gensingen",800,2015-12-30,"",10002954,"E32954010000000000003615925000003",687174.5
"1336",733101020,55234,"Eppelsheim",3370,2013-01-10,"11YR00000002978L",10002954,"E32954010000000000003616501000001",5658642
"1337",733107039,55234,"Hangen-Weisheim",3370,2013-02-02,"11YR00000002978L",10002954,"E32954010000000000003616501000002",5658642
"1338",733107039,55234,"Hangen-Weisheim",3370,2013-02-11,"11YR00000002978L",10002954,"E32954010000000000003616501000003",5658642
"1339",733101020,55234,"Eppelsheim",3075,2013-12-03,"11YR00000002978L",10002954,"E32954010000000000003616501900001",6577628
"1340",733101020,55234,"Eppelsheim",3075,2013-12-28,"11YR00000002978L",10002954,"E32954010000000000003616501900002",6577628
"1341",733101024,55234,"Flomborn",3075,2013-12-11,"11YR00000002978L",10002954,"E32954010000000000003616502300001",6736364.4
"1342",733101024,55234,"Flomborn",3075,2013-12-19,"11YR00000002978L",10002954,"E32954010000000000003616502300002",6736364.4
"1343",733101024,55234,"Flomborn",3075,2013-12-19,"11YR00000002978L",10002954,"E32954010000000000003616502300003",6736364.4
"1344",733101024,55234,"Flomborn",3075,2013-12-20,"11YR00000002978L",10002954,"E32954010000000000003616502300004",6736364.4
"1345",733101024,55234,"Flomborn",3075,2013-12-20,"11YR00000002978L",10002954,"E32954010000000000003616502300005",6736364.4
"1346",733907024,67583,"Guntersblum",3050,2014-11-14,"11YR00000002978L",10002954,"E32954010000000000003616703100001",6184324
"1347",733907024,67583,"Guntersblum",3050,2014-11-25,"11YR00000002978L",10002954,"E32954010000000000003616703100002",6184324
"1348",733907024,67583,"Guntersblum",3050,2014-12-17,"11YR00000002978L",10002954,"E32954010000000000003616703100003",6184324
"1349",733107036,67598,"Gundersheim",3075,2014-12-19,"11YR00000002978L",10002954,"E32954010000000000003617201000001",6466577
"1350",733101043,55237,"Lonsheim",3050,2014-04-17,"11YR00000002978L",10002954,"E32954010000000000003619500400001",6673545
"1351",733106029,55288,"Gabsheim",3050,2011-12-30,"11YR00000002978L",10002954,"E32954010000000000003623500815599",5871756.02
"1352",733106029,55288,"Gabsheim",3050,2012-04-16,"11YR00000002978L",10002954,"E32954010000000000003623500815600",5939867.62
"1353",733106029,55288,"Gabsheim",3050,2012-05-04,"11YR00000002978L",10002954,"E32954010000000000003623500815601",5562644.6
"1354",733106029,55288,"Gabsheim",3050,2012-05-11,"11YR00000002978L",10002954,"E32954010000000000003623500815602",5918498.04
"1355",733106029,55288,"Gabsheim",3050,2012-06-06,"11YR00000002978L",10002954,"E32954010000000000003623500815603",5318065.72
"1356",733103066,67591,"Wachenheim",3200,2013-09-05,"11YR00000002978L",10002954,"E32954010000000000003625400100001",7026060
"1357",733103066,67591,"Wachenheim",3200,2013-09-05,"11YR00000002978L",10002954,"E32954010000000000003625400100002",7026060
