"","gem","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh"
"1200",723504044,54317,"Herl",2300,2011-03-31,"E3123801V000000000000004229019076",3356024
"1201",723504044,54317,"Herl",2000,2005-07-11,"E3123801V000000000000004229050945",2670870
"1202",723504044,54317,"Herl",2000,2006-08-11,"E3123801V000000000000004229050946",2919436
"1203",723504044,54317,"Herl",2000,2006-08-17,"E3123801V000000000000004229050947",2919436
"1204",723504044,54317,"Herl",2000,2006-08-25,"E3123801V000000000000004229050948",2919436
"1205",723504044,54317,"Herl",2000,2009-04-29,"E3123801V000000000000004229050949",2919436
"1206",723504044,54317,"Herl",2000,2006-08-31,"E3123801V000000000000004229050950",2919436
"1207",723504044,54317,"Herl",2000,2006-09-12,"E3123801V000000000000004229050951",2919436
"1208",723504044,54317,"Herl",2000,2006-09-26,"E3123801V000000000000004229050952",2919436
"1209",723504141,54320,"Waldrach",2000,2010-08-28,"E3123801V000000000000012802802672",4281169
"1210",723507501,54298,"Welschbillig",2000,2010-09-29,"E3123801V000000000000014048818303",3312126
"1211",723201221,54597,"Euscheid",2300,2010-12-22,"E3123801V000000000000014205917783",3294341
"1212",723201221,54597,"Euscheid",2300,2010-12-22,"E3123801V000000000000014205919207",3294341
"1213",723507501,54298,"Welschbillig",2000,2011-06-16,"E3123801V000000000000015729530067",3312126
"1214",714004067,55481,"Kirchberg",3000,2012-12-29,"E3123801V000000000000020823865724",4867810
"1215",714008144,55469,"Simmern",3370,2013-02-14,"E3123801V000000000000021528569787",4838340
"1216",714008144,55469,"Simmern",3370,2013-02-27,"E3123801V000000000000021528569943",4838340
"1217",714008144,55469,"Simmern",3370,2012-12-29,"E3123801V000000000000021528569944",4838340
"1218",714008144,55469,"Simmern",3370,2012-12-14,"E3123801V000000000000021528569945",4838340
"1219",714008144,55469,"Simmern",3370,2013-03-08,"E3123801V000000000000021528569946",4838340
"1220",714008144,55469,"Simmern",2400,2014-05-08,"E3123801V000000000000021528691907",5240101
"1221",714008144,55469,"Simmern",2400,2014-05-09,"E3123801V000000000000021528692652",5240101
"1222",714008144,55469,"Simmern",3200,2014-07-04,"E3123801V000000000000021528693398",5908942
"1223",733105030,55599,"Gau-Bickelheim",2400,2012-12-17,"E3123801V000000000000027431668469",4390522
"1224",733106068,55578,"Wallertheim",2400,2013-02-14,"E3123801V000000000000027431875539",4601943
"1225",733106068,55578,"Wallertheim",2400,2013-05-15,"E3123801V000000000000027431976289",4470811
"1226",733106068,55578,"Wallertheim",2400,2013-12-09,"E3123801V000000000000027432087634",4282864
"1227",733105030,55599,"Gau-Bickelheim",2400,2012-12-29,"E3123801V000000000000027432168516",4275784
"1228",733106068,55578,"Wallertheim",2400,2013-04-29,"E3123801V000000000000027432275555",4473585
"1229",733105030,55599,"Gau-Bickelheim",2400,2013-02-14,"E3123801V000000000000027432370736",3491415
"1230",733106068,55578,"Wallertheim",2400,2013-04-29,"E3123801V000000000000027432475565",4160662
"1231",733105030,55599,"Gau-Bickelheim",2400,2012-12-04,"E3123801V000000000000027432568493",4072416
"1232",733105030,55599,"Gau-Bickelheim",2400,2012-12-19,"E3123801V000000000000027432668513",4059033
"1233",733105030,55599,"Gau-Bickelheim",2400,2012-12-12,"E3123801V000000000000027432768487",4286254
"1234",733105030,55599,"Gau-Bickelheim",2400,2013-03-04,"E3123801V000000000000027432877495",4357188
"1235",733106068,55578,"Wallertheim",2400,2013-04-11,"E3123801V000000000000027432975571",4225934
"1236",733307078,67823,"Unkenbach",3370,2013-01-17,"E3123801V000000000000027838466394",5289408
"1237",733307078,67823,"Unkenbach",3370,2012-12-30,"E3123801V000000000000027838566396",5604140
"1238",733307078,67823,"Unkenbach",3370,2012-12-21,"E3123801V000000000000027838666397",5584200
"1239",733105030,55599,"Gau-Bickelheim",2400,2013-06-15,"E3123801V000000000000030433478799",4312163
"1240",733105030,55599,"Gau-Bickelheim",2400,2013-07-03,"E3123801V000000000000030622382003",4386864
"1241",714003204,56869,"Mastershausen",2300,2013-08-16,"E3123801V000000000000031195976466",4005610
"1242",714003204,56869,"Mastershausen",2300,2013-08-24,"E3123801V000000000000031195976467",4005610
"1243",714003204,56869,"Mastershausen",2300,2013-08-30,"E3123801V000000000000031195976468",4005610
"1244",714003204,56869,"Mastershausen",2300,2013-09-02,"E3123801V000000000000031195976470",4005610
"1245",714003204,56869,"Mastershausen",2300,2013-09-03,"E3123801V000000000000031195976471",3159751
"1246",714003204,56869,"Mastershausen",2300,2013-08-19,"E3123801V000000000000031195976472",3159751
"1247",714003204,56869,"Mastershausen",2300,2013-08-26,"E3123801V000000000000031195976474",3159751
"1248",714003204,56869,"Mastershausen",2300,2013-09-12,"E3123801V000000000000031195984899",4005610
"1249",714003204,56869,"Mastershausen",2300,2013-09-12,"E3123801V000000000000031195984900",4005610
"1250",714003204,56869,"Mastershausen",3050,2014-09-03,"E3123801V000000000000031196276455",5740406
"1251",714003204,56869,"Mastershausen",3050,2014-10-09,"E3123801V000000000000031196276457",5740406
"1252",714003204,56869,"Mastershausen",3050,2014-10-21,"E3123801V000000000000031196276461",5740406
"1253",714003204,56869,"Mastershausen",3050,2014-10-31,"E3123801V000000000000031196276462",5740406
"1254",733105030,55599,"Gau-Bickelheim",2400,2013-08-22,"E3123801V000000000000031574282000",4479753
"1255",733901063,55413,"Weiler bei Bingen",3050,2014-07-07,"E3123801V000000000000032193293498",8466714
"1256",733901063,55413,"Weiler bei Bingen",3050,2014-07-30,"E3123801V000000000000032193294368",8466714
"1257",733901063,55413,"Weiler",3050,2014-06-24,"E3123801V000000000000032193393403",9340198
"1258",733901063,55413,"Weiler",3050,2014-07-18,"E3123801V000000000000032193394121",9340198
"1259",733901063,55413,"Weiler",3050,2014-07-19,"E3123801V000000000000032193394124",9340198
"1260",733901063,55413,"Weiler",3050,2014-07-30,"E3123801V000000000000032193394372",9340198
"1261",733901063,55413,"Weiler bei Bingen",3050,2013-10-23,"E3123801V000000000000032193400851",8529529
"1262",733901063,55413,"Weiler bei Bingen",3050,2013-10-14,"E3123801V000000000000032193483982",8529529
"1263",733100003,55232,"Alzey",3075,2013-12-30,"E3123801V000000000000032519687348",7538445
"1264",733101043,55237,"Lonsheim",3075,2013-12-30,"E3123801V000000000000032519687351",6774173
"1265",733101043,55237,"Lonsheim",3075,2014-01-21,"E3123801V000000000000032519689461",6774173
"1266",733101043,55237,"Lonsheim",3075,2014-01-23,"E3123801V000000000000032519689463",6774173
"1267",733101043,55237,"Lonsheim",3075,2014-02-11,"E3123801V000000000000032519689465",6774173
"1268",733101043,55237,"Lonsheim",3075,2013-12-30,"E3123801V000000000000032519787770",6774173
"1269",733100003,55232,"Alzey",3075,2014-01-31,"E3123801V000000000000032519789456",7538445
"1270",733100003,55232,"Alzey",3075,2014-03-03,"E3123801V000000000000032519789458",7538445
"1271",733100003,55232,"Alzey",3075,2014-02-26,"E3123801V000000000000032519789459",7538445
"1272",713310065,55590,"Meisenheim",2530,2013-12-20,"E3123801V000000000000033790450822",5408602
"1273",713310065,55590,"Meisenheim",2530,2014-01-29,"E3123801V000000000000033790488659",5408602
"1274",713310065,55590,"Meisenheim",2530,2013-12-20,"E3123801V000000000000033790488660",5408602
"1275",713310065,55590,"Meisenheim",2530,2013-12-14,"E3123801V000000000000033790488662",5408602
"1276",713310065,55590,"Meisenheim",2530,2014-03-08,"E3123801V000000000000033790489272",5408602
"1277",713310065,55590,"Meisenheim",2530,2014-02-28,"E3123801V000000000000033790489273",5408602
"1278",713310065,55590,"Meisenheim",2530,2014-01-27,"E3123801V000000000000033790588672",5408602
"1279",713310065,55590,"Meisenheim",2530,2014-02-15,"E3123801V000000000000033790588673",5408602
"1280",713310065,55590,"Meisenheim",2530,2013-12-29,"E3123801V000000000000033790588674",5408602
"1281",713310065,55590,"Meisenheim",2530,2013-12-11,"E3123801V000000000000033790688666",5408602
"1282",713310065,55590,"Meisenheim",2530,2014-02-12,"E3123801V000000000000033790988668",5408602
"1283",713310065,55590,"Meisenheim",2530,2014-02-28,"E3123801V000000000000033790988976",5408602
"1284",713310065,55590,"Meisenheim",2530,2014-03-09,"E3123801V000000000000033790989274",5408602
"1285",713310065,55590,"Meisenheim",2530,2014-03-08,"E3123801V000000000000033790989275",5408602
"1286",733901045,55413,"Oberheimbach",2530,2014-11-21,"E3123801V000000000000038295395669",6944080
"1287",733901045,55413,"Oberheimbach",2530,2014-11-14,"E3123801V000000000000038295395670",6944080
"1288",733907201,67585,"Dorn-Dürkheim",3370,2014-12-19,"E3123801V000000000000038849400823",6285422
"1289",733907201,67585,"Dorn-Dürkheim",3370,2015-06-04,"E3123801V000000000000038849406188",6285422
"1290",733907201,67585,"Dorn-Dürkheim",3370,2015-06-04,"E3123801V000000000000038849406189",6285422
"1291",714008037,55494,"Erbach",3170,2015-01-08,"E3123801V000000000000038967375077",6869886
"1292",714008037,55494,"Erbach",3170,2015-01-13,"E3123801V000000000000038967375078",6869886
"1293",714307066,56244,"Schenkelberg",2350,2014-12-22,"E3123801V000000000000039539289325",3567922
"1294",714307066,56244,"Schenkelberg",2350,2014-12-23,"E3123801V000000000000039539289326",3567922
"1295",714307066,56244,"Schenkelberg",2350,2014-12-16,"E3123801V000000000000039539289327",3567922
"1296",714307066,56244,"Schenkelberg",2350,2014-12-22,"E3123801V000000000000039539289328",3567922
"1297",714307066,56244,"Schenkelberg",2350,2014-12-30,"E3123801V000000000000039539289329",3567922
"1298",713310065,55590,"Meisenheim",2530,2015-08-07,"E3123801V000000000000042371404969",6577924
"1299",713310065,55590,"Meisenheim",2530,2015-08-11,"E3123801V000000000000042371404970",6577924
"1300",723101040,54472,"Gornhausen",3050,2015-11-27,"E3123801V000000000000042827604714",8958666
"1301",723101040,54472,"Gornhausen",3050,2015-12-11,"E3123801V000000000000042827604715",8958666
"1302",723101040,54472,"Gornhausen",3050,2015-10-26,"E3123801V000000000000042827704713",8866484
"1303",723101040,54472,"Gornhausen",3050,2015-11-04,"E3123801V000000000000042827707438",8866484
"1304",723101126,54472,"Veldenz",3050,2015-12-21,"E3123801V000000000000042827805112",7844487
"1305",723101126,54472,"Veldenz",3050,2015-11-13,"E3123801V000000000000042827839389",7844487
"1306",713401074,55776,"Rückweiler",1250,2002-12-20,"E31280100000000000000000174201515",1627736
"1307",713401074,55776,"Rückweiler",1250,2002-12-21,"E31280100000000000000000174222341",1627736
"1308",713401051,55779,"Leitzweiler",1500,2003-07-08,"E31280100000000000000000216600031",2003144
"1309",713401075,55776,"Ruschberg",1500,2003-06-27,"E31280100000000000000000251301517",2560699
"1310",713401075,55776,"Ruschberg",1500,2003-12-02,"E31280100000000000000000251301553",2560699
"1311",713401075,55776,"Ruschberg",1500,2003-07-16,"E31280100000000000000000251322342",2560699
"1312",713401075,55776,"Ruschberg",1500,2006-03-31,"E31280100000000000000000251322857",2589428
"1313",713402020,55765,"Dienstweiler",2000,2004-11-11,"E31280100000000000000000331501459",3300622
"1314",713402020,55765,"Dienstweiler",2000,2004-11-12,"E31280100000000000000000331513065",3300622
"1315",713402020,55765,"Dienstweiler",2000,2004-10-20,"E31280100000000000000000331513066",3300622
"1316",713402020,55765,"Dienstweiler",2000,2004-11-16,"E31280100000000000000000331513067",3300622
"1317",713405055,55758,"Mittelreidenbach",1500,2006-09-28,"E31280100000000000000000584431564",2757584
"1318",713405055,55758,"Mittelreidenbach",1500,2006-09-29,"E31280100000000000000000584431567",2757584
"1319",713401026,55777,"Fohren-Linden",2500,2010-06-15,"E31280100000000000000000843959621",4300312
"1320",713402018,55765,"Dambach",500,1995-06-29,"E31280100000000340000005110101196",534890
"1321",713402062,55767,"Oberbrombach",500,1996-12-20,"E31280100000000340000005623701516",523130
"1322",713402042,55768,"Hoppstädten-Weiersbach",500,1996-12-01,"E31280100000000340000005946201197",593007
"1323",713402042,55768,"Hoppstädten-Weiersbach",500,1996-12-01,"E31280100000000340000005946222337",593007
"1324",713402042,55768,"Hoppstädten-Weiersbach",500,1996-12-01,"E31280100000000340000005946222338",593007
"1325",713401054,55777,"Mettweiler",1500,2000-10-12,"E31280100000000340000006639401325",1951766
"1326",713401054,55777,"Mettweiler",1000,2003-05-07,"E31280100000000340000006639401420",1620326
"1327",713401054,55777,"Mettweiler",600,2003-05-06,"E31280100000000340000006639401421",916636
"1328",713401054,55777,"Mettweiler",500,1996-12-01,"E31280100000000340000006640022339",761044
"1329",733100003,55232,"Alzey",3050,2014-06-04,"E31416015500000000000000200200140",6066800
"1330",733100003,55232,"Alzey",3050,2014-06-04,"E31416015500000000000000200200150",6066800
"1331",733100003,55232,"Alzey",3050,2014-06-04,"E31416015500000000000000200200160",6066800
"1332",714111010,56368,"Berghausen",1300,2001-10-25,"E31495010000000000060208034400000",1512259
"1333",714107060,56357,"Holzhausen",600,1997-11-01,"E31495010000000000060208038900000",510285
"1334",714103061,65558,"Holzheim",600,2000-04-27,"E31495010000000000060208039500000",477733
"1335",714111068,56368,"Katzenelnbogen",150,1991-12-29,"E31495010000000000060208042700000",84636
"1336",714111117,56370,"Rettert",600,2002-03-12,"E31495010000000000060208043100000",842180
"1337",714111011,56370,"Berndroth",3000,2001-09-27,"E31495010000000000060208047000000",2950499
"1338",714103038,65558,"Eppenrod",3900,2001-12-17,"E31495010000000000060208047600000",4306889
"1339",714111088,56370,"Mittelfischbach",808,2013-12-19,"E31495010000000000060235572900000",1041783
"1340",733806013,67259,"Heuchelheim",2300,2013-03-22,"E32954010000000000001603200500001",2450941.99
"1341",733100003,55232,"Alzey-Dautenheim",3050,2015-09-24,"E32954010000000000003610170500001",6229605
"1342",733100003,55232,"Alzey-Dautenheim",3050,2015-10-20,"E32954010000000000003610170500002",6229605
"1343",733907066,67587,"Wintersheim",2350,2013-12-16,"E32954010000000000003610200900001",4538895
"1344",733100003,55232,"Alzey-Dautenheim",3050,2013-10-15,"E32954010000000000003612200200001",6859110
"1345",733907024,67583,"Guntersblum",3050,2013-09-23,"E32954010000000000003613500500001",4873171
"1346",733907024,67583,"Guntersblum",3050,2013-09-23,"E32954010000000000003613500500002",5197061
"1347",733907024,67583,"Guntersblum",3050,2013-09-23,"E32954010000000000003613500500003",5538808
"1348",733907024,67583,"Guntersblum",3050,2013-09-23,"E32954010000000000003613500500004",5311849
"1349",733907024,67583,"Guntersblum",3050,2014-09-23,"E32954010000000000003613500500005",5554245
"1350",733907024,67583,"Guntersblum",3050,2014-09-26,"E32954010000000000003613500500006",5907664
"1351",733101026,55234,"Framersheim",3370,2013-08-03,"E32954010000000000003614601100001",7362634.32
"1352",733101026,55234,"Framersheim",3370,2013-08-13,"E32954010000000000003614601100002",7507686.32
"1353",733307083,67822,"Winterborn",2500,2012-01-18,"E32954010000000000003615001015600",5466460.44
"1354",733107039,55234,"Hangen-Weisheim",3000,2015-12-11,"E32954010000000000003615500200001",6760701
"1355",733908021,55457,"Gensingen",800,2015-12-24,"E32954010000000000003615925000001",651084.75
"1356",733908021,55457,"Gensingen",800,2015-12-24,"E32954010000000000003615925000002",651084.75
"1357",733908021,55457,"Gensingen",800,2015-12-30,"E32954010000000000003615925000003",651084.75
"1358",733101020,55234,"Eppelsheim",3370,2013-01-10,"E32954010000000000003616501000001",5486423
"1359",733107039,55234,"Hangen-Weisheim",3370,2013-02-02,"E32954010000000000003616501000002",5486423
"1360",733107039,55234,"Hangen-Weisheim",3370,2013-02-11,"E32954010000000000003616501000003",5486423
"1361",733101020,55234,"Eppelsheim",3075,2013-12-03,"E32954010000000000003616501900001",6359062.37
"1362",733101020,55234,"Eppelsheim",3075,2013-12-28,"E32954010000000000003616501900002",6359062.37
"1363",733101024,55234,"Flomborn",3075,2013-12-11,"E32954010000000000003616502300001",6746148
"1364",733101024,55234,"Flomborn",3075,2013-12-19,"E32954010000000000003616502300002",6746148
"1365",733101024,55234,"Flomborn",3075,2013-12-19,"E32954010000000000003616502300003",6746148
"1366",733101024,55234,"Flomborn",3075,2013-12-20,"E32954010000000000003616502300004",6746148
"1367",733101024,55234,"Flomborn",3075,2013-12-20,"E32954010000000000003616502300005",6746148
"1368",733907024,67583,"Guntersblum",3050,2014-11-14,"E32954010000000000003616703100001",5913334
"1369",733907024,67583,"Guntersblum",3050,2014-11-25,"E32954010000000000003616703100002",5913334
"1370",733907024,67583,"Guntersblum",3050,2014-12-17,"E32954010000000000003616703100003",5913334
"1371",733107036,67598,"Gundersheim",3075,2014-12-19,"E32954010000000000003617201000001",6234264.26
"1372",733101043,55237,"Lonsheim",3050,2014-04-17,"E32954010000000000003619500400001",6909714
"1373",733106029,55288,"Gabsheim",3050,2011-12-30,"E32954010000000000003623500815599",5578406.4
"1374",733106029,55288,"Gabsheim",3050,2012-04-16,"E32954010000000000003623500815600",5578406.4
"1375",733106029,55288,"Gabsheim",3050,2012-05-04,"E32954010000000000003623500815601",5578406.4
"1376",733106029,55288,"Gabsheim",3050,2012-05-11,"E32954010000000000003623500815602",5578406.4
"1377",733106029,55288,"Gabsheim",3050,2012-06-06,"E32954010000000000003623500815603",5578406.4
"1378",733103066,67591,"Wachenheim",3200,2013-09-05,"E32954010000000000003625400100001",7256040
"1379",733103066,67591,"Wachenheim",3200,2013-09-05,"E32954010000000000003625400100002",7256040
"1380",733103066,67591,"Wachenheim",3200,2013-09-13,"E32954010000000000003625400200001",7323410
"1381",733103066,67591,"Wachenheim",3200,2013-09-13,"E32954010000000000003625400200002",7323410
"1382",733103066,67591,"Wachenheim",3200,2013-09-13,"E32954010000000000003625400200003",7323410
"1383",731900000,67550,"Worms-Herrnsheim",1500,2001-10-12,"E32954010200000000001600120811216",1816537.69
"1384",731900000,67550,"Worms-Herrnsheim",1500,2001-11-21,"E32954010200000000001600120811217",2002976.97
"1385",731900000,67550,"Worms-Herrnsheim",1500,2001-11-21,"E32954010200000000001600120811218",2034991.6
"1386",731900000,67550,"Worms-Herrnsheim",1500,2006-02-01,"E32954010200000000001600120811226",2115689.75
"1387",731900000,67550,"Worms-Herrnsheim",3000,2011-12-29,"E32954010200000000001600317015563",5280008.57
"1388",731900000,67551,"Worms-Pfeddersheim",3000,2012-01-13,"E32954010200000000001600317015564",5280008.57
"1389",731900000,67551,"Worms-Pfeddersheim",3000,2012-01-21,"E32954010200000000001600317015565",5280008.57
"1390",731900000,67550,"Worms-Abenheim",3000,2012-01-24,"E32954010200000000001600317015566",5280008.57
"1391",731900000,67551,"Worms-Pfeddersheim",3000,2012-02-09,"E32954010200000000001600317015567",5280008.57
"1392",731900000,67550,"Worms-Abenheim",3000,2012-02-09,"E32954010200000000001600317015568",5280008.57
"1393",731900000,67550,"Worms-Herrnsheim",3000,2012-02-22,"E32954010200000000001600317015569",5280008.57
"1394",713301032,55546,"Fürfeld",600,1999-06-23,"E32954010200000000003615000111202",690800.66
"1395",713301032,55546,"Fürfeld",600,1999-07-22,"E32954010200000000003615000111203",690800.66
"1396",713301032,55546,"Fürfeld",600,2001-07-01,"E32954010200000000003615000111214",690800.66
"1397",733105030,55599,"Gau-Bickelheim",4000,2005-11-16,"E32954010200000000003615301511222",4724110.5
"1398",733101031,55234,"Gau-Heppenheim",3200,2006-03-10,"E32954010200000000003615500111227",4731986.25
"1399",733107011,55234,"Hochborn",3000,1999-03-01,"E32954010200000000003616500511201",3988717.6
"1400",733101024,55234,"Flomborn",1500,2000-07-13,"E32954010200000000003616500611208",1781264
"1401",733906067,55270,"Zornheim",1000,1999-01-01,"E32954010200000000003616900611200",1297290.64
"1402",733906067,55270,"Zornheim",600,2000-07-27,"E32954010200000000003616900611209",778374.39
"1403",733100003,55232,"Alzey-Heimersheim",800,2005-12-20,"E32954010200000000003617500011223",1198878.69
"1404",733100003,55232,"Alzey-Heimersheim",800,2006-01-12,"E32954010200000000003617500011225",1109504.1
"1405",733101031,55234,"Gau-Heppenheim",1000,1998-12-23,"E32954010200000000003618000112857",1205097
"1406",733107011,55234,"Hochborn",800,2010-06-23,"E32954010200000000003618000414524",1349791.15
"1407",733107011,55234,"Hochborn",800,2010-06-23,"E32954010200000000003618000414525",1349791.15
"1408",733107011,55234,"Hochborn",800,2010-06-23,"E32954010200000000003618000414526",1349791.15
"1409",733107011,55234,"Hochborn",800,2010-06-23,"E32954010200000000003618000414527",1349791.15
"1410",733902034,55296,"Lörzweiler",800,2010-10-15,"E32954010200000000003619600114530",1207445
"1411",733902034,55296,"Lörzweiler",800,2010-10-15,"E32954010200000000003619600114531",1207445
"1412",733902034,55296,"Lörzweiler",800,2010-10-15,"E32954010200000000003619600114532",1207445
"1413",733906042,55268,"Nieder-Olm",600,2000-07-31,"E32954010200000000003621301811210",921303
"1414",733101052,55234,"Ober-Flörsheim",1800,2004-04-08,"E32954010200000000003621700111221",2470484.16
"1415",733106059,55288,"Schornsheim",2500,2011-12-01,"E32954010200000000003623500515469",5060444.54
"1416",733106059,55288,"Schornsheim",2500,2011-12-02,"E32954010200000000003623500515470",5060444.54
"1417",733106059,55288,"Schornsheim",2500,2011-12-14,"E32954010200000000003623500515471",5060444.54
"1418",733106064,55288,"Udenheim",2500,2011-12-29,"E32954010200000000003623500515472",5060444.54
"1419",733106064,55288,"Udenheim",2500,2012-10-01,"E32954010200000000003623500515473",5060444.54
"1420",733907053,55278,"Selzen",2400,2006-09-19,"E32954010200000000003623800111228",3237720.5
"1421",733907033,55278,"Köngernheim",800,2010-08-04,"E32954010200000000003623800114528",1214573.77
"1422",733907033,55278,"Köngernheim",800,2010-07-21,"E32954010200000000003623800114529",1214573.77
"1423",733106061,55288,"Spiesheim",1500,1997-05-17,"E32954010200000000003624100111195",2229207.21
"1424",733106061,55288,"Spiesheim",500,1998-10-08,"E32954010200000000003624100111197",697697.58
"1425",733106061,55288,"Spiesheim",500,1998-10-09,"E32954010200000000003624100111198",717523.22
"1426",733907060,55278,"Undenheim",3000,2005-12-21,"E32954010200000000003625100711224",4134630
"1427",733106073,55286,"Wörrstadt",2000,2009-12-14,"E32954010200000000003627150313576",4307689.52
"1428",733106073,55286,"Wörrstadt",2000,2009-12-11,"E32954010200000000003627150313577",4367684.08
"1429",733106073,55286,"Wörrstadt",2000,2009-12-11,"E32954010200000000003627150313578",4076256.42
"1430",733106073,55286,"Wörrstadt",2000,2009-12-17,"E32954010200000000003627150313579",4101003.3
"1431",733106073,55286,"Wörrstadt",2000,2009-12-18,"E32954010200000000003627150313580",4128119.34
"1432",733106073,55286,"Wörrstadt",3000,2012-03-23,"E32954010200000000003627150313581",5864324.52
"1433",733106073,55286,"Wörrstadt",3000,2011-12-30,"E32954010200000000003627150313582",5426538.96
"1434",733106059,55288,"Schornsheim",2300,2011-03-29,"E32954010200000000003627152014740",4143646.8
"1435",733106059,55288,"Schornsheim",2300,2011-03-28,"E32954010200000000003627152014741",4143646.8
"1436",733106073,55286,"Wörrstadt",2300,2011-03-31,"E32954010200000000003627152014742",4143646.8
"1437",733106073,55286,"Wörrstadt",2300,2011-03-30,"E32954010200000000003627152014743",4143646.8
"1438",733106029,55288,"Gabsheim",2300,2011-03-31,"E32954010200000000003627152014744",4143646.8
"1439",733101026,55234,"Framersheim",3370,2015-09-01,"E3295401U000000000003610170700001",6976344.5
"1440",733101026,55234,"Framersheim",3370,2015-08-31,"E3295401U000000000003610170700002",6976344.5
"1441",733101026,55234,"Framersheim",3370,2015-09-03,"E3295401U000000000003610170800001",6089215.56
"1442",733101026,55234,"Framersheim",3370,2015-08-24,"E3295401U000000000003610170800002",6089215.56
"1443",731500000,55129,"Mainz",2000,2010-03-11,"E33079010000000060019115990010654",3939985.5
"1444",733302038,67304,"Kerzenheim",3300,2016-08-26,"E3025401WEA0004100033530000014006",7705101
"1445",733307004,67808,"Bayerfeld-Steckweiler",2780,2016-01-11,"E3025401WEA0004100033800000013569",7376900
"1446",734006022,66989,"Höheinöd",3300,2016-09-26,"E3025401WEA0004100033880000013861",6073786
"1447",734009055,66919,"Weselberg",2500,2016-09-29,"E3025401WEA0004100033900000013982",6417894
"1448",734006016,66919,"Hermersberg",3300,2016-09-29,"E3025401WEA0004100033920000014067",6181484
"1449",734006016,66919,"Hermersberg",3300,2016-09-29,"E3025401WEA0004100033920000014068",6181484
"1450",734006016,66919,"Hermersberg",3300,2016-09-29,"E3025401WEA0004100033920000014069",6181485
"1451",734004007,66978,"Donsieders",3300,2016-12-28,"E3025401WEA0004100033940000014136",6888643
"1452",734004007,66978,"Donsieders",3300,2016-12-22,"E3025401WEA0004100033940000014137",6888644
"1453",734004007,66978,"Donsieders",3300,2016-12-15,"E3025401WEA0004100033940000014138",6888644
"1454",733303501,67308,"Zellertal",3000,2016-12-21,"E3025401WEA0004100034210000014184",6708738
"1455",714309242,56462,"Höhn",2530,2016-03-21,"E31102010000000000002003157600001",6208290
"1456",714309242,56462,"Höhn",2530,2016-03-15,"E31102010000000000002003157600002",6208290
"1457",714309242,56462,"Höhn",2530,2016-03-10,"E31102010000000000002003157600003",6208290
"1458",713401075,55776,"Ruschberg",3170,2016-08-29,"E31238010000000000000001172400216",5451815
"1459",713401075,55776,"Ruschberg",3170,2016-08-29,"E31238010000000000000001172406137",5451815
"1460",713401075,55776,"Ruschberg",3170,2016-09-03,"E31238010000000000000001172406138",5451815
"1461",713401075,55776,"Ruschberg",3170,2016-09-01,"E31238010000000000000001172406139",5451815
"1462",713502045,56759,"Kaisersesch",2300,2015-07-27,"E31238010000000000000014024360043",3223891
"1463",713502043,56761,"Kaifenheim",3300,2016-03-14,"E31238010000000000000029577072006",6883735
"1464",713502043,56761,"Kaifenheim",3300,2016-03-17,"E31238010000000000000029577072007",6883735
"1465",713502043,56761,"Kaifenheim",3300,2016-03-29,"E31238010000000000000029577072009",6883735
"1466",713310057,55568,"Lauschied",2400,2016-06-21,"E31238010000000000000033166679160",5181110
"1467",713310057,55568,"Lauschied",2400,2016-06-29,"E31238010000000000000033166679161",5181110
"1468",714009031,56281,"Dörth",3000,2016-05-31,"E31238010000000000000034724409927",8758558
"1469",714003010,56290,"Beltheim",3000,2016-02-19,"E31238010000000000000039833506082",7113218
"1470",723306214,54611,"Hallschlag",2350,2016-02-03,"E31238010000000000000041314206859",5175238
"1471",713310024,55592,"Desloch",3300,2016-06-15,"E31238010000000000000042634490878",7009678
"1472",713310024,55592,"Desloch",3300,2016-06-13,"E31238010000000000000042634490879",7009678
"1473",714003502,56288,"Lahr",3000,2016-04-22,"E31238010000000000000042978184374",6075179
"1474",713700068,56727,"Mayen",2780,2016-06-17,"E31238010000000000000043921584088",6218743
"1475",723306214,54611,"Hallschlag",2300,2016-03-03,"E31238010000000000000044762707421",4446674
"1476",723106058,54497,"Horath",3300,2016-09-15,"E3123801V000000000000047525090951",6005273
"1477",723106058,54497,"Horath",3300,2016-08-29,"E3123801V000000000000047525090952",6005273
"1478",723106058,54497,"Horath",3300,2016-08-30,"E3123801V000000000000047525090953",6005273
"1479",723106058,54497,"Horath",3300,2016-09-26,"E3123801V000000000000047525090954",6005273
"1480",723106058,54497,"Horath",3300,2016-09-21,"E3123801V000000000000047525090955",6005273
"1481",723106058,54497,"Horath",3300,2016-09-21,"E3123801V000000000000047525090956",6005273
"1482",723106058,54497,"Horath",3075,2016-08-19,"E3123801V000000000000047525090957",6005273
"1483",723106058,54497,"Horath",3300,2016-08-15,"E3123801V000000000000047525090958",6005273
"1484",723503106,54331,"Pellingen",2300,2016-11-23,"E3123801W000000000002771761215599",5337989
"1485",733901063,55413,"Weiler bei Bingen",2350,2016-12-29,"E3123801W000000000003104781216340",3005934
"1486",714003095,56288,"Michelbach",3300,2016-08-29,"E3123801W000000000003119321006081",6937673
"1487",714009031,56281,"Dörth",3300,2016-07-27,"E3123801W000000000003472440133256",10508479
"1488",713502045,56759,"Kaisersesch",2530,2016-11-04,"E3123801W000000000003484410071574",7763762
