"","eeg_nr","leistung_m","inbetrieb_m","gem_m","b_wgs84","l_wgs84","nabe_m","rotor_m","gem","plz","ort","leistung","inbetriebnahme","menge_kwh"
"1230","E3123801V000000000000027838666397","3370","21.12.2012",7333078,"49,725845","7,737166",128,104,733307078,67823,"Unkenbach",3370,"2012-12-21",5630099
"1231","E3123801V000000000000030433478799","2400","15.6.2013",7331030,"49,825448","8,023339",145,110,733105030,55599,"Gau-Bickelheim",2400,"2013-06-15",471288
"1232","E3123801V000000000000030622382003","2400","3.7.2013",7331030,"49,823524","8,016036",145,110,NA,NA,NA,NA,NA,NA
"1233","E3123801V000000000000031195976466","2300","16.8.2013",7140204,"49,898822","13,690011",1384,82,714003204,56869,"Mastershausen",2300,"2013-08-16",4233373
"1234","E3123801V000000000000031195976470","2300","2.9.2013",7140204,"47,589821","7,589024",1384,82,714003204,56869,"Mastershausen",2300,"2013-09-02",4233373
"1235","E3123801V000000000000031195976471","2300","3.9.2013",7140204,"50,002117","7,383585",NA,NA,714003204,56869,"Mastershausen",2300,"2013-09-03",3339418
"1236","E3123801V000000000000031195984899","2300","12.9.2013",7140062,"50,01384","7,37215",13838,82,714003204,56869,"Mastershausen",2300,"2013-09-12",3968473
"1237","E3123801V000000000000031195984900","2300","12.9.2013",7140062,"50,01759","7,378417",13838,82,714003204,56869,"Mastershausen",2300,"2013-09-12",3968473
"1238","E3123801V000000000000031196276455","3050","3.9.2014",7140204,"50,045237","7,362371",1354,101,714003204,56869,"Mastershausen",3050,"2014-09-03",6077181
"1239","E3123801V000000000000031196276457","3050","9.10.2014",7140204,"50,045943","7,368841",1354,101,714003204,56869,"Mastershausen",3050,"2014-10-09",6077181
"1240","E3123801V000000000000031196276461","3050","21.10.2014",7140009,"50,044244","7,372994",1354,101,714003204,56869,"Mastershausen",3050,"2014-10-21",6077181
"1241","E3123801V000000000000031196276462","3050","31.10.2014",7140009,"50,041611","7,377664",1354,101,714003204,56869,"Mastershausen",3050,"2014-10-31",6077181
"1242","E3123801V000000000000031574282000","2400","22.8.2013",7331030,"49,823772","8,010248",145,100,NA,NA,NA,NA,NA,NA
"1243","E3123801V000000000000032193294368","3050","30.7.2014",7339063,"50,002616","7,7336",149,101,733901063,55413,"Weiler bei Bingen",3050,"2014-07-30",8337302
"1244","E3123801V000000000000032193393403","3050","24.6.2014",7133023,"49,991421","7,719049",149,101,733901063,55413,"Weiler",3050,"2014-06-24",9573437
"1245","E3123801V000000000000032193394121","3050","18.7.2014",7133023,"49,995065","7,723306",149,101,733901063,55413,"Weiler",3050,"2014-07-18",9573437
"1246","E3123801V000000000000032193394124","3050","19.7.2014",7133023,"49,990386","7,728843",149,101,733901063,55413,"Weiler",3050,"2014-07-19",9573437
"1247","E3123801V000000000000032193394372","3050","30.7.2014",7339063,"50,001159","7,740992",149,101,733901063,55413,"Weiler",3050,"2014-07-30",9573437
"1248","E3123801V000000000000032193400851","3050","23.10.2013",7133023,"49,99036","7,723882",149,101,733901063,55413,"Weiler bei Bingen",3050,"2013-10-23",8922424
"1249","E3123801V000000000000032193483982","3050","14.10.2013",7133023,"49,992622","7,734761",149,101,733901063,55413,"Weiler bei Bingen",3050,"2013-10-14",8922424
"1250","E3123801V000000000000032519687348","3075","30.12.2013",7331021,"49,746003","8,01959",140,112,733100003,55232,"Alzey",3075,"2013-12-30",7091736
"1251","E3123801V000000000000032519687351","3075","30.12.2013",7331021,"49,741697","8,023022",140,112,733101043,55237,"Lonsheim",3075,"2013-12-30",6594009
"1252","E3123801V000000000000032519689461","3075","21.1.2014",7331021,"49,738066","8,022387",140,112,733101043,55237,"Lonsheim",3075,"2014-01-21",6594009
"1253","E3123801V000000000000032519689463","3075","23.1.2014",7331021,"49,741691","8,028782",140,112,733101043,55237,"Lonsheim",3075,"2014-01-23",6594009
"1254","E3123801V000000000000032519689465","3075","11.2.2014",7331021,"49,738772","8,030395",140,112,733101043,55237,"Lonsheim",3075,"2014-02-11",6594009
"1255","E3123801V000000000000032519787770","3075","30.12.2013",7331021,"49,745082","8,02455",140,112,733101043,55237,"Lonsheim",3075,"2013-12-30",6594009
"1256","E3123801V000000000000032519789456","3075","31.1.2014",7331021,"49,738802","8,013684",140,112,733100003,55232,"Alzey",3075,"2014-01-31",7091736
"1257","E3123801V000000000000032519789458","3075","3.3.2014",7331021,"49,735981","8,016129",140,112,733100003,55232,"Alzey",3075,"2014-03-03",7091736
"1258","E3123801V000000000000032519789459","3075","26.2.2014",7331021,"49,742814","8,017961",140,112,733100003,55232,"Alzey",3075,"2014-02-26",7091736
"1259","E3123801V000000000000033790488660","2530","20.12.2013",7133083,"49,72168","7,70919",139,120,713310065,55590,"Meisenheim",2530,"2013-12-20",5321490
"1260","E3123801V000000000000033790488662","2530","14.12.2013",7133083,"49,71779","7,718912",139,120,713310065,55590,"Meisenheim",2530,"2013-12-14",5321490
"1261","E3123801V000000000000033790489272","2530","8.3.2014",7133083,"49,726944","7,703056",139,120,713310065,55590,"Meisenheim",2530,"2014-03-08",5321490
"1262","E3123801V000000000000033790489273","2530","28.2.2014",7133083,"49,723891","7,703889",139,120,713310065,55590,"Meisenheim",2530,"2014-02-28",5321490
"1263","E3123801V000000000000033790588672","2530","27.1.2014",7133083,"49,712513","7,718356",139,120,713310065,55590,"Meisenheim",2530,"2014-01-27",5297175
"1264","E3123801V000000000000033790588673","2530","15.2.2014",7133083,"49,719444","7,704722",139,120,713310065,55590,"Meisenheim",2530,"2014-02-15",5297175
"1265","E3123801V000000000000033790688666","2530","11.12.2013",7333054,"49,727512","7,744745",139,120,713310065,55590,"Meisenheim",2530,"2013-12-11",5321490
"1266","E3123801V000000000000033790988668","2530","12.2.2014",7133083,"49,715846","7,718356",139,120,713310065,55590,"Meisenheim",2530,"2014-02-12",5297175
"1267","E3123801V000000000000033790988976","2530","28.2.2014",7133083,"49,718056","7,696667",139,120,713310065,55590,"Meisenheim",2530,"2014-02-28",5297175
"1268","E3123801V000000000000033790989274","2530","9.3.2014",7133083,"49,721402","7,696134",139,120,713310065,55590,"Meisenheim",2530,"2014-03-09",5297175
"1269","E3123801V000000000000033790989275","2530","8.3.2014",7133083,"49,721124","7,688356",139,120,713310065,55590,"Meisenheim",2530,"2014-03-08",5297175
"1270","E3123801V000000000000038295395669","2530","21.11.2014",7339062,"49,978233","7,791959",139,120,733901045,55413,"Oberheimbach",2530,"2014-11-21",6928471
"1271","E3123801V000000000000038295395670","2530","14.11.2014",7339062,"49,975338","7,798027",139,120,733901045,55413,"Oberheimbach",2530,"2014-11-14",6928471
"1272","E3123801V000000000000038849400823","3370","19.12.2014",7331015,"49,751525","8,266347",128,104,733907201,67585,"Dorn-Dürkheim",3370,"2014-12-19",5832008
"1273","E3123801V000000000000038849406188","3370","4.6.2015",7331015,"49,748773","8,267707",128,104,733907201,67585,"Dorn-Dürkheim",3370,"2015-06-04",5832008
"1274","E3123801V000000000000038849406189","3370","4.6.2015",7331015,"49,746156","8,269329",128,104,733907201,67585,"Dorn-Dürkheim",3370,"2015-06-04",5832008
"1275","E3123801V000000000000039539289327","2350","16.12.2014",7143029,"50,607408","7,775155",138,92,714307066,56244,"Schenkelberg",2350,"2014-12-16",4131307
"1276","E3123801V000000000000042371404969","2530","7.8.2015",7133020,"49,709269","4",139,120,713310065,55590,"Meisenheim",2530,"2015-08-07",6379950
"1277","E3123801V000000000000042371404970","2530","11.8.2015",7133020,"49,704343","7,72166",139,120,713310065,55590,"Meisenheim",2530,"2015-08-11",6379950
"1278","E3123801V000000000000042827604714","3050","27.11.2015",7231087,"49,857302","7,06161",149,101,723101040,54472,"Gornhausen",3050,"2015-11-27",9396323
"1279","E3123801V000000000000042827604715","3050","11.12.2015",7231087,"49,852938","7,069075",149,101,723101040,54472,"Gornhausen",3050,"2015-12-11",9396323
"1280","E3123801V000000000000042827704713","3050","26.10.2015",7231087,"49,853151","7,058145",149,101,723101040,54472,"Gornhausen",3050,"2015-10-26",9315054
"1281","E3123801V000000000000042827707438","3050","4.11.2015",7231087,"49,850065","7,061872",1354,101,723101040,54472,"Gornhausen",3050,"2015-11-04",9315054
"1282","E3123801V000000000000042827805112","3050","21.12.2015",7231040,"49,840826","7,03932",149,101,723101126,54472,"Veldenz",3050,"2015-12-21",7751096
"1283","E3123801V000000000000042827839389","3050","13.11.2015",7231040,"49,844964","7,040975",149,101,723101126,54472,"Veldenz",3050,"2015-11-13",7751096
"1284","E3123801V000000000000046747216577","3300","21.12.2016",7233219,"50,316821","6,475586",140,112,NA,NA,NA,NA,NA,NA
"1285","E3123801V000000000000046747234787","3300","16.12.2016",7233219,"50,320493","6,476909",140,112,NA,NA,NA,NA,NA,NA
"1286","E3123801V000000000000046747416329","3300","25.1.2017",7233219,"50,333494","6,481209",140,112,NA,NA,NA,NA,NA,NA
"1287","E3123801V000000000000046747416737","3300","17.2.2017",7233219,"50,336922","6,486663",140,112,NA,NA,NA,NA,NA,NA
"1288","E3123801V000000000000046747515736","3300","16.11.2016",7233235,"50,31105","6,477599",NA,112,NA,NA,NA,NA,NA,NA
"1289","E3123801V000000000000046747516572","3300","30.12.2016",7233235,"50,311328","6,484659",NA,112,NA,NA,NA,NA,NA,NA
"1290","E3123801V000000000000047525090951","3300","19.8.2016",7231058,"49,830822","6,983196",140,112,723106058,54497,"Horath",3300,"2016-09-15",7140397
"1291","E3123801V000000000000047525090952","3300","30.8.2016",7231058,"49,828878","6,977465",140,112,723106058,54497,"Horath",3300,"2016-08-29",7140397
"1292","E3123801V000000000000047525090953","3300","26.9.2016",7231058,"49,82445","6,964982",140,112,723106058,54497,"Horath",3300,"2016-08-30",7140397
"1293","E3123801V000000000000047525090954","3300","15.9.2016",7231058,"49,832005","6,976208",140,112,723106058,54497,"Horath",3300,"2016-09-26",7140397
"1294","E3123801V000000000000047525090955","3300","21.9.2016",7231058,"49,82777","6,965524",140,112,723106058,54497,"Horath",3300,"2016-09-21",7140397
"1295","E3123801V000000000000047525090956","3300","29.8.2016",7231058,"49,823842","6,976507",140,112,723106058,54497,"Horath",3300,"2016-09-21",7140397
"1296","E3123801V000000000000047525090957","3300","15.8.2016",7231058,"49,825686","6,988916",140,112,723106058,54497,"Horath",3300,"2016-08-19",7140397
"1297","E3123801V000000000000047525090958","3300","15.8.2016",7231058,"49,828231","6,985751",140,112,723106058,54497,"Horath",3300,"2016-08-15",7140397
"1298","E3123801V000000000000047525090959","3300","21.9.2016",7231058,"49,824933","6,971011",140,112,NA,NA,NA,NA,NA,NA
"1299","E3123801V000000000000047879304717","3050","31.5.2017",7231040,"49,843888","7,052382",149,101,NA,NA,NA,NA,NA,NA
"1300","E3123801V000000000000047879304718","3050","28.4.2017",7231040,"49,84158","7,055243",1354,101,NA,NA,NA,NA,NA,NA
"1301","E3123801V000000000000050928012243","3000","29.6.2017",7333021,"49,678824","7,722762",135,115,NA,NA,NA,NA,NA,NA
"1302","E3123801V000000000000050928012244","3000","12.5.2017",7333021,"49,690647","7,727999",135,115,NA,NA,NA,NA,NA,NA
"1303","E3123801V000000000000050928017292","3000","29.5.2017",7333021,"49,68635","7,72495",135,115,NA,NA,NA,NA,NA,NA
"1304","E3123801W000000000000025131238865","2350","7.2.2019",7134042,"49,59997","7,212961",138,92,NA,NA,NA,NA,NA,NA
"1305","E3123801W000000000000112910108114","2350","1.12.2017",7134034,"49,69311","7,17386",138,92,NA,NA,NA,NA,NA,NA
"1306","E3123801W000000000000115761183348","2400","6.3.2017",7134020,"49,644732","7,202057",141,1168,NA,NA,NA,NA,NA,NA
"1307","E3123801W000000000000131851180600","3450","22.12.2016",7336084,"49,55162","7,283568",137,126,713401075,55776,"Ruschberg",3450,"2016-12-22",10030175
"1308","E3123801W000000000000461651219968","2300","26.4.2017",7232201,"50,114717","6,315638",138,82,NA,NA,NA,NA,NA,NA
"1309","E3123801W000000000001404481242491","2300","26.7.2019",7140010,"50,113422","13,449273",98,82,NA,NA,NA,NA,NA,NA
"1310","E3123801W000000000001624361171016","2300","6.12.2017",7131211,"50,411694","7,170454",10838,82,NA,NA,NA,NA,NA,NA
"1311","E3123801W000000000002771761215599","2300","23.11.2016",7235068,"49,649581","6,65908",138,82,723503106,54331,"Pellingen",2300,"2016-11-23",5930833
"1312","E3123801W000000000002771761226679","2300","29.3.2018",7235068,"49,647389","6,658705",138,82,NA,NA,NA,NA,NA,NA
"1313","E3123801W000000000003104781216340","2350","29.12.2016",7339062,"49,972484","7,78479",138,92,733901063,55413,"Weiler bei Bingen",2350,"2016-12-29",3928189
"1314","E3123801W000000000003104781216341","2350","24.3.2017",7339062,"49,969897","7,791474",138,92,NA,NA,NA,NA,NA,NA
"1315","E3123801W000000000003104781216342","2350","31.3.2017",7339062,"49,971001","7,788126",138,92,NA,NA,NA,NA,NA,NA
"1316","E3123801W000000000003114481216530","2300","8.11.2016",7140154,"49,981083","7,431074",138,82,714008144,55469,"Simmern",2300,"2016-11-08",3716943
"1317","E3123801W000000000003114481216531","3000","4.1.2017",7140049,"49,981816","7,422137",135,115,714008144,55469,"Simmern",3000,"2017-01-04",5821716
"1318","E3123801W000000000003119321006081","3300","29.8.2016",7140095,"50,022152","7,445345",149,126,714003095,56288,"Michelbach",3300,"2016-08-29",7462962
"1319","E3123801W000000000003160841212099","3600","31.12.2018",7134082,"49,683209","7,519205",149,136,NA,NA,NA,NA,NA,NA
"1320","E3123801W000000000003160841212100","3600","2.2.2019",7134082,"49,68639","7,521022",149,136,NA,NA,NA,NA,NA,NA
"1321","E3123801W000000000003163651173390","2400","22.4.2017",7135038,"55,64963","3,68882",1406,1168,NA,NA,NA,NA,NA,NA
"1322","E3123801W000000000003415701185711","3000","27.1.2021",7137092,"50,316849","7,178481",114,131,NA,NA,NA,NA,NA,NA
"1323","E3123801W000000000003415701185712","3000","12.2.2021",7137092,"50,320636","7,177943",114,131,NA,NA,NA,NA,NA,NA
"1324","E3123801W000000000003415701185713","3000","18.2.2021",7137092,"50,317559","7,172695",114,131,NA,NA,NA,NA,NA,NA
"1325","E3123801W000000000003415701262080","3300","13.1.2021",7137110,"50,299426","7,136473",134,131,NA,NA,NA,NA,NA,NA
"1326","E3123801W000000000003415701262082","3300","1.2.2021",7137110,"50,305359","7,141769",164,131,NA,NA,NA,NA,NA,NA
"1327","E3123801W000000000003484410071574","2530","4.11.2016",7135026,"50,272019","7,091496",139,120,713502045,56759,"Kaisersesch",2530,"2016-11-04",7805774
"1328","E3123801W000000000003484410071577","2530","22.11.2016",7135026,"50,270511","7,080779",139,120,713502045,56759,"Kaisersesch",2530,"2016-11-22",7805774
"1329","E3123801W000000000003484410071578","2530","16.11.2016",7135026,"50,268691","7,085497",139,120,713502045,56759,"Kaisersesch",2530,"2016-11-16",7805774
"1330","E3123801W000000000003528601167290","3170","24.3.2018",7140014,"50,13803","7,587343",143,114,NA,NA,NA,NA,NA,NA
"1331","E3123801W000000000003595481188136","3000","23.3.2017",7233232,"50,320052","6,458766",149,115,NA,NA,NA,NA,NA,NA
"1332","E3123801W000000000003595481188137","3000","28.2.2017",7233232,"50,317351","6,461523",149,115,NA,NA,NA,NA,NA,NA
"1333","E3123801W000000000003595481188138","3000","30.3.2017",7233232,"50,315906","6,467866",149,115,NA,NA,NA,NA,NA,NA
"1334","E3123801W000000000003595481188139","3000","8.2.2017",7233232,"50,320214","6,469899",149,115,723306214,54611,"Hallschlag",3000,"2017-02-08",9311509
"1335","E3123801W000000000003595481188140","3000","27.4.2017",7233214,"50,325264","6,463311",149,115,NA,NA,NA,NA,NA,NA
"1336","E3123801W000000000003605371189724","2780","3.8.2016",7133060,"49,678869","7,595091",139,120,713310060,67744,"Löllbach",2780,"2016-08-03",6038854
"1337","E3123801W000000000003605751210677","3000","7.11.2017",7140076,"50,020864","7,517729",149,115,NA,NA,NA,NA,NA,NA
"1338","E3123801W000000000003672131214793","4200","21.3.2017",7331023,"49,671945","8,196543",129,141,NA,NA,NA,NA,NA,NA
"1339","E3123801W000000000003699450156473","3300","26.7.2017",7140011,"50,039376","7,61671",137,126,NA,NA,NA,NA,NA,NA
"1340","E3123801W000000000003699450156474","3300","31.7.2017",7140011,"50,038044","7,608483",137,126,NA,NA,NA,NA,NA,NA
"1341","E3123801W000000000003699450156475","3300","26.7.2017",7140011,"50,034","7,604977",137,126,NA,NA,NA,NA,NA,NA
"1342","E3123801W000000000003699450156477","3300","27.7.2017",7140011,"50,033701","7,612498",137,126,NA,NA,NA,NA,NA,NA
"1343","E3123801W000000000003726011188567","3000","27.10.2017",7140105,"49,952595","7,375429",149,115,NA,NA,NA,NA,NA,NA
"1344","E3123801W000000000003726011198979","3000","23.11.2017",7140105,"49,950058","7,379878",1354,115,NA,NA,NA,NA,NA,NA
"1345","E3123801W000000000003807051225828","2300","30.12.2017",7232231,"50,16855","6,238719",138,82,NA,NA,NA,NA,NA,NA
"1346","E3123801W000000000003880851194784","2300","12.8.2016",7233237,"50,350775","6,407605",138,82,723306237,54611,"Scheid",2300,"2016-08-17",5003229
"1347","E3123801W000000000004242291178082","3000","25.3.2017",7233035,"50,328792","6,505922",149,115,NA,NA,NA,NA,NA,NA
"1348","E3123801W000000000004242291178083","3000","17.3.2017",7233035,"50,325069","6,50599",149,115,NA,NA,NA,NA,NA,NA
"1349","E3123801W000000000004242291178084","3000","26.4.2017",7233035,"50,319631","6,499447",149,115,NA,NA,NA,NA,NA,NA
"1350","E3123801W000000000004242291178085","3000","22.2.2017",7233035,"50,315067","6,492635",149,115,NA,NA,NA,NA,NA,NA
"1351","E3123801W000000000004242291204109","3000","30.3.2017",7233035,"50,311289","6,492229",149,115,NA,NA,NA,NA,NA,NA
"1352","E3123801W000000000004476271225770","2300","15.11.2017",7233214,"50,339825","6,428967",138,82,NA,NA,NA,NA,NA,NA
"1353","E3123801W000000000004674571216141","3300","8.12.2016",7233219,"50,319012","6,48248",140,112,NA,NA,NA,NA,NA,NA
"1354","E3123801W000000000004674571216738","3300","2.2.2017",7233219,"50,314954","6,479941",140,112,NA,NA,NA,NA,NA,NA
"1355","E3123801W000000000004674571216739","3300","2.2.2017",7233219,"50,322098","6,483329",140,112,NA,NA,NA,NA,NA,NA
"1356","E3123801W000000000004674591216328","3300","30.12.2016",7233219,"50,324222","6,472173",140,112,NA,NA,NA,NA,NA,NA
"1357","E3123801W000000000004674591216332","3300","23.12.2016",7233219,"50,328076","6,476113",140,112,NA,NA,NA,NA,NA,NA
"1358","E3123801W000000000004674591221669","3300","29.9.2017",7233232,"50,329906","6,467599",140,112,NA,NA,NA,NA,NA,NA
"1359","E3123801W000000000004674601212218","3300","4.11.2016",7233235,"50,312527","6,472532",NA,112,NA,NA,NA,NA,NA,NA
"1360","E3123801W000000000004697680090121","2300","28.7.2017",7232217,"50,130806","6,402346",13838,82,NA,NA,NA,NA,NA,NA
"1361","E3123801W000000000004697680090137","2300","30.8.2017",7232217,"50,13152","6,406115",13838,82,NA,NA,NA,NA,NA,NA
"1362","E3123801W000000000004787901204716","3050","10.11.2016",7231040,"49,845077","7,047104",149,101,723101040,54472,"Gornhausen",3050,"2016-11-10",7823957
"1363","E3123801W000000000004831281190963","3300","23.3.2017",7231083,"49,815257","7,015817",137,126,NA,NA,NA,NA,NA,NA
"1364","E3123801W000000000004831281190964","3300","23.3.2017",7231083,"49,818649","7,014844",137,126,NA,NA,NA,NA,NA,NA
"1365","E3123801W000000000004939660117927","3050","31.3.2017",7232262,"50,142","6,402",149,101,NA,NA,NA,NA,NA,NA
"1366","E3123801W000000000005027551213813","3300","29.9.2017",7233232,"50,334766","6,472681",140,112,NA,NA,NA,NA,NA,NA
"1367","E3123801W000000000005092531212242","3000","27.4.2017",7333021,"49,695923","7,733352",135,115,NA,NA,NA,NA,NA,NA
"1368","E3123801W000000000005180781177653","3450","11.6.2018",7232308,"50,196222","6,336681",140,112,NA,NA,NA,NA,NA,NA
"1369","E3123801W000000000005180781219776","2780","13.7.2017",7232292,"50,187655","6,338124",139,120,NA,NA,NA,NA,NA,NA
"1370","E3123801W000000000005258220151966","2400","9.9.2017",7231006,"49,774174","6,959297",1406,1168,NA,NA,NA,NA,NA,NA
"1371","E3123801W000000000005263711190971","3300","27.7.2017",7231202,"49,782954","6,930907",140,112,NA,NA,NA,NA,NA,NA
"1372","E3123801W000000000005263711190972","3300","30.8.2017",7231115,"49,766419","6,934375",140,112,NA,NA,NA,NA,NA,NA
"1373","E3123801W000000000005263711190975","3300","30.7.2017",7231203,"49,779759","6,932377",140,112,NA,NA,NA,NA,NA,NA
"1374","E3123801W000000000005263711190976","3300","30.8.2017",7231202,"49,766534","6,924704",140,112,NA,NA,NA,NA,NA,NA
"1375","E3123801W000000000005297981208865","3300","28.12.2017",7140094,"49,969778","7,379481",166,126,NA,NA,NA,NA,NA,NA
"1376","E3123801W000000000005297981212893","3300","19.12.2017",7140094,"49,968536","7,347306",166,126,NA,NA,NA,NA,NA,NA
"1377","E3123801W000000000005297981212895","3300","11.12.2017",7140111,"49,966264","7,349703",166,126,NA,NA,NA,NA,NA,NA
"1378","E3123801W000000000005364851006162","3000","28.3.2018",7231133,"49,851837","6,988985",149,11572,NA,NA,NA,NA,NA,NA
"1379","E3123801W000000000005364851231093","3000","28.3.2018",7231133,"49,851796","6,980988",149,11572,NA,NA,NA,NA,NA,NA
"1380","E3123801W000000000005364851231095","3000","18.5.2018",7231133,"49,848496","6,982558",149,11572,NA,NA,NA,NA,NA,NA
"1381","E3123801W000000000005364851231096","3000","30.5.2018",7231133,"49,847475","6,988026",149,11572,NA,NA,NA,NA,NA,NA
"1382","E3123801W000000000005364851231097","3000","30.5.2018",7231133,"49,849864","7,002868",149,11572,NA,NA,NA,NA,NA,NA
"1383","E3123801W000000000005364851231098","3000","5.6.2018",7231133,"49,846782","7,005707",149,11572,NA,NA,NA,NA,NA,NA
"1384","E3123801W000000000005364851231099","3000","27.6.2018",7231133,"49,842398","7,017516",149,11572,NA,NA,NA,NA,NA,NA
"1385","E3123801W000000000005364851231100","3000","25.6.2018",7231133,"49,8468","6,97456",149,11572,NA,NA,NA,NA,NA,NA
"1386","E3123801W000000000005364851231101","3000","28.6.2018",7231133,"49,850777","7,009939",149,11572,NA,NA,NA,NA,NA,NA
"1387","E3123801W000000000005364851231102","3000","16.6.2018",7231133,"49,844554","6,979857",149,11572,NA,NA,NA,NA,NA,NA
"1388","E3123801W000000000005364851231104","3000","11.6.2018",7231133,"49,841212","6,971901",149,11572,NA,NA,NA,NA,NA,NA
"1389","E3123801W000000000005364851231106","3000","15.6.2018",7231133,"49,846313","7,015019",149,11572,NA,NA,NA,NA,NA,NA
"1390","E3123801W000000000005365291210281","3600","1.2.2018",7232229,"50,168119","6,196456",149,136,NA,NA,NA,NA,NA,NA
"1391","E3123801W000000000005365291210283","3600","23.2.2018",7232229,"50,171247","6,202702",149,136,NA,NA,NA,NA,NA,NA
"1392","E3123801W000000000005365291210284","3600","21.2.2018",7232229,"50,172611","6,196207",149,136,NA,NA,NA,NA,NA,NA
"1393","E3123801W000000000005374811211078","3600","4.2.2019",7232262,"50,127334","6,315615",149,136,NA,NA,NA,NA,NA,NA
"1394","E3123801W000000000005374811211079","3600","28.2.2019",7232262,"50,12932","6,325649",149,136,NA,NA,NA,NA,NA,NA
"1395","E3123801W000000000005374811211080","3600","18.2.2019",7232262,"50,131733","6,331616",149,136,NA,NA,NA,NA,NA,NA
"1396","E3123801W000000000005374811211081","3600","14.1.2019",7232262,"50,123982","6,319622",149,136,NA,NA,NA,NA,NA,NA
"1397","E3123801W000000000005374811211082","3600","9.1.2019",7232262,"50,124914","6,328064",149,136,NA,NA,NA,NA,NA,NA
"1398","E3123801W000000000005374811211083","3600","8.1.2019",7232201,"50,118336","6,325226",149,136,NA,NA,NA,NA,NA,NA
"1399","E3123801W000000000005515501204559","3000","11.5.2018",7231087,"49,827564","7,020625",149,115,NA,NA,NA,NA,NA,NA
"1400","E3123801W000000000005515501221216","3000","18.5.2018",7231012,"49,84106","7,026111",149,115,NA,NA,NA,NA,NA,NA
"1401","E3123801W000000000005515501221217","3000","23.5.2018",7231133,"49,841028","7,011062",149,115,NA,NA,NA,NA,NA,NA
"1402","E3123801W000000000005515501221218","3000","11.6.2018",7231087,"49,823871","7,008276",149,115,NA,NA,NA,NA,NA,NA
"1403","E3123801W000000000005515501221220","3000","15.6.2018",7231087,"49,827456","7,014317",149,115,NA,NA,NA,NA,NA,NA
"1404","E3123801W000000000005515501221221","3000","26.6.2018",7231133,"49,832402","7,012167",149,115,NA,NA,NA,NA,NA,NA
"1405","E3123801W000000000005515501221222","3000","26.6.2018",7231133,"49,833779","7,017451",149,115,NA,NA,NA,NA,NA,NA
"1406","E3123801W000000000005515501221223","3000","27.3.2018",7231087,"49,832835","7,025361",149,115,NA,NA,NA,NA,NA,NA
"1407","E3123801W000000000005515501221224","3000","6.6.2018",7231133,"49,837921","7,018756",149,115,NA,NA,NA,NA,NA,NA
"1408","E3123801W000000000005515501221225","3000","18.5.2018",7231133,"49,835867","7,023819",149,115,NA,NA,NA,NA,NA,NA
"1409","E31280100000000000000000174201515","1250","20.12.2002",7134033,"49,566232","7,213383",915,62,713401074,55776,"Rückweiler",1250,"2002-12-20",1950842
"1410","E31280100000000000000000174201515","1250","21.12.2002",7134033,"49,567652","7,21169",915,62,713401074,55776,"Rückweiler",1250,"2002-12-20",1950842
"1411","E31280100000000000000000251301517","1500","27.6.2003",7134042,"49,596368","7,206811",85,77,713401075,55776,"Ruschberg",1500,"2003-06-27",2590699
"1412","E31280100000000000000000251301553","1500","2.12.2003",7134042,"49,596521","7,21032",85,77,713401075,55776,"Ruschberg",1500,"2003-12-02",2590699
"1413","E31280100000000000000000251322342","1500","16.7.2003",7134051,"49,599367","7,222215",85,77,713401075,55776,"Ruschberg",1500,"2003-07-16",2590699
"1414","E31280100000000000000000251322857","1500","31.3.2006",7134042,"49,596053","7,202344",100,77,713401075,55776,"Ruschberg",1500,"2006-03-31",2619767
"1415","E31280100000000000000000331501459","2000","11.11.2004",7134020,"49,638191","7,209721",105,90,713402020,55765,"Dienstweiler",2000,"2004-11-11",3349326
"1416","E31280100000000000000000331513065","2000","12.11.2004",7134020,"49,64136","7,214653",105,90,713402020,55765,"Dienstweiler",2000,"2004-11-12",3349326
"1417","E31280100000000000000000331513066","2000","20.10.2004",7134020,"49,642184","7,205446",105,90,713402020,55765,"Dienstweiler",2000,"2004-10-20",3349326
"1418","E31280100000000000000000331513067","2000","16.11.2004",7134020,"49,642056","7,210463",105,90,713402020,55765,"Dienstweiler",2000,"2004-11-16",3349326
"1419","E31280100000000000000000584431564","1500","29.9.2006",7134019,"49,701702","7,409601",100,77,713405055,55758,"Mittelreidenbach",1500,"2006-09-28",2750088
"1420","E31280100000000000000000584431567","1500","29.9.2006",7134019,"49,701099","7,41553",100,77,713405055,55758,"Mittelreidenbach",1500,"2006-09-29",2750088
"1421","E31280100000000000000000843959621","2500","15.6.2010",7134008,"49,570607","7,270193",100,100,713401026,55777,"Fohren-Linden",2500,"2010-06-15",3417404
"1422","E31280100000000340000005110101196","500","29.6.1995",7134018,"49,627936","7,12756",50,403,713402018,55765,"Dambach",500,"1995-06-29",552665
"1423","E31280100000000340000005623701516","500","20.12.1996",7134062,"49,698357","7,249995",50,40,NA,NA,NA,NA,NA,NA
"1424","E31280100000000340000005946201197","500","19.12.1996",7134042,"49,624862","7,203325",NA,403,713402042,55768,"Hoppstädten-Weiersbach",500,"1996-12-01",580806
"1425","E31280100000000340000005946222337","500","19.12.1996",7134042,"49,623569","7,204228",65,403,713402042,55768,"Hoppstädten-Weiersbach",500,"1996-12-01",580806
"1426","E31280100000000340000005946222338","500","19.12.1996",7134042,"49,626042","7,20201",65,403,713402042,55768,"Hoppstädten-Weiersbach",500,"1996-12-01",580806
